mapping_id,user_term,snomed_code,preferred_term
SNOMED-MAP-304126,shortness of breath (variant 1),2670360076,Dyspnea
SNOMED-MAP-304127,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-304128,high fever (variant 3),3866610068,Fever
SNOMED-MAP-304129,heart attack (variant 4),570540059,Acute Myocardial Infarction
SNOMED-MAP-304130,sugar diabetes (variant 0),440540060,Type 2 Diabetes Mellitus
SNOMED-MAP-304131,sulfa allergy (variant 1),919310001,Allergy to Sulfonamide
SNOMED-MAP-304132,sulfa allergy (variant 2),919310002,Allergy to Sulfonamide
SNOMED-MAP-304133,chest pain (variant 3),298570093,Chest Pain
SNOMED-MAP-304134,sugar diabetes (variant 4),440540064,Type 2 Diabetes Mellitus
SNOMED-MAP-304135,kidney failure (variant 0),4322460065,Chronic Kidney Disease Stage 3
SNOMED-MAP-304136,gallbladder infection (variant 1),765810066,Acute Cholecystitis
SNOMED-MAP-304137,high fever (variant 2),3866610067,Fever
SNOMED-MAP-304138,kidney failure (variant 3),4322460068,Chronic Kidney Disease Stage 3
SNOMED-MAP-304139,chest pain (variant 4),298570099,Chest Pain
SNOMED-MAP-304140,kidney failure (variant 0),4322460060,Chronic Kidney Disease Stage 3
SNOMED-MAP-304141,gallbladder infection (variant 1),765810061,Acute Cholecystitis
SNOMED-MAP-304142,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-304143,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-304144,chest pain (variant 4),298570094,Chest Pain
SNOMED-MAP-304145,sugar diabetes (variant 0),440540065,Type 2 Diabetes Mellitus
SNOMED-MAP-304146,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-304147,chest pain (variant 2),298570097,Chest Pain
SNOMED-MAP-304148,high fever (variant 3),3866610068,Fever
SNOMED-MAP-304149,high fever (variant 4),3866610069,Fever
SNOMED-MAP-304150,gallbladder infection (variant 0),765810060,Acute Cholecystitis
SNOMED-MAP-304151,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-304152,chest pain (variant 2),298570092,Chest Pain
SNOMED-MAP-304153,kidney failure (variant 3),4322460063,Chronic Kidney Disease Stage 3
SNOMED-MAP-304154,penicillin allergy (variant 4),919360054,Allergy to Penicillin
SNOMED-MAP-304155,chest pain (variant 0),298570095,Chest Pain
SNOMED-MAP-304156,heart attack (variant 1),570540056,Acute Myocardial Infarction
SNOMED-MAP-304157,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-304158,penicillin allergy (variant 3),919360058,Allergy to Penicillin
SNOMED-MAP-304159,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-304160,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-304161,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-304162,kidney failure (variant 2),4322460062,Chronic Kidney Disease Stage 3
SNOMED-MAP-304163,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-304164,kidney failure (variant 4),4322460064,Chronic Kidney Disease Stage 3
SNOMED-MAP-304165,penicillin allergy (variant 0),919360055,Allergy to Penicillin
SNOMED-MAP-304166,kidney failure (variant 1),4322460066,Chronic Kidney Disease Stage 3
SNOMED-MAP-304167,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-304168,chest pain (variant 3),298570098,Chest Pain
SNOMED-MAP-304169,sugar diabetes (variant 4),440540069,Type 2 Diabetes Mellitus
SNOMED-MAP-304170,high blood pressure (variant 0),383410030,Essential Hypertension
SNOMED-MAP-304171,kidney failure (variant 1),4322460061,Chronic Kidney Disease Stage 3
SNOMED-MAP-304172,chest pain (variant 2),298570092,Chest Pain
SNOMED-MAP-304173,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-304174,sulfa allergy (variant 4),919310004,Allergy to Sulfonamide
SNOMED-MAP-304175,heart attack (variant 0),570540055,Acute Myocardial Infarction
SNOMED-MAP-304176,high fever (variant 1),3866610066,Fever
SNOMED-MAP-304177,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-304178,high fever (variant 3),3866610068,Fever
SNOMED-MAP-304179,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-304180,high blood pressure (variant 0),383410030,Essential Hypertension
SNOMED-MAP-304181,high fever (variant 1),3866610061,Fever
SNOMED-MAP-304182,gallbladder infection (variant 2),765810062,Acute Cholecystitis
SNOMED-MAP-304183,penicillin allergy (variant 3),919360053,Allergy to Penicillin
SNOMED-MAP-304184,sulfa allergy (variant 4),919310004,Allergy to Sulfonamide
SNOMED-MAP-304185,kidney failure (variant 0),4322460065,Chronic Kidney Disease Stage 3
SNOMED-MAP-304186,heart attack (variant 1),570540056,Acute Myocardial Infarction
SNOMED-MAP-304187,sulfa allergy (variant 2),919310007,Allergy to Sulfonamide
SNOMED-MAP-304188,high blood pressure (variant 3),383410038,Essential Hypertension
SNOMED-MAP-304189,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-304190,sugar diabetes (variant 0),440540060,Type 2 Diabetes Mellitus
SNOMED-MAP-304191,shortness of breath (variant 1),2670360071,Dyspnea
SNOMED-MAP-304192,shortness of breath (variant 2),2670360072,Dyspnea
SNOMED-MAP-304193,kidney failure (variant 3),4322460063,Chronic Kidney Disease Stage 3
SNOMED-MAP-304194,sugar diabetes (variant 4),440540064,Type 2 Diabetes Mellitus
SNOMED-MAP-304195,shortness of breath (variant 0),2670360075,Dyspnea
SNOMED-MAP-304196,kidney failure (variant 1),4322460066,Chronic Kidney Disease Stage 3
SNOMED-MAP-304197,chest pain (variant 2),298570097,Chest Pain
SNOMED-MAP-304198,high blood pressure (variant 3),383410038,Essential Hypertension
SNOMED-MAP-304199,kidney failure (variant 4),4322460069,Chronic Kidney Disease Stage 3
SNOMED-MAP-304200,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-304201,gallbladder infection (variant 1),765810061,Acute Cholecystitis
SNOMED-MAP-304202,high blood pressure (variant 2),383410032,Essential Hypertension
SNOMED-MAP-304203,penicillin allergy (variant 3),919360053,Allergy to Penicillin
SNOMED-MAP-304204,chest pain (variant 4),298570094,Chest Pain
SNOMED-MAP-304205,high fever (variant 0),3866610065,Fever
SNOMED-MAP-304206,gallbladder infection (variant 1),765810066,Acute Cholecystitis
SNOMED-MAP-304207,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-304208,penicillin allergy (variant 3),919360058,Allergy to Penicillin
SNOMED-MAP-304209,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-304210,high fever (variant 0),3866610060,Fever
SNOMED-MAP-304211,sulfa allergy (variant 1),919310001,Allergy to Sulfonamide
SNOMED-MAP-304212,kidney failure (variant 2),4322460062,Chronic Kidney Disease Stage 3
SNOMED-MAP-304213,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-304214,heart attack (variant 4),570540054,Acute Myocardial Infarction
SNOMED-MAP-304215,gallbladder infection (variant 0),765810065,Acute Cholecystitis
SNOMED-MAP-304216,penicillin allergy (variant 1),919360056,Allergy to Penicillin
SNOMED-MAP-304217,shortness of breath (variant 2),2670360077,Dyspnea
SNOMED-MAP-304218,gallbladder infection (variant 3),765810068,Acute Cholecystitis
SNOMED-MAP-304219,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-304220,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-304221,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-304222,penicillin allergy (variant 2),919360052,Allergy to Penicillin
SNOMED-MAP-304223,high fever (variant 3),3866610063,Fever
SNOMED-MAP-304224,penicillin allergy (variant 4),919360054,Allergy to Penicillin
SNOMED-MAP-304225,sulfa allergy (variant 0),919310005,Allergy to Sulfonamide
SNOMED-MAP-304226,chest pain (variant 1),298570096,Chest Pain
SNOMED-MAP-304227,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-304228,penicillin allergy (variant 3),919360058,Allergy to Penicillin
SNOMED-MAP-304229,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-304230,penicillin allergy (variant 0),919360050,Allergy to Penicillin
SNOMED-MAP-304231,gallbladder infection (variant 1),765810061,Acute Cholecystitis
SNOMED-MAP-304232,heart attack (variant 2),570540052,Acute Myocardial Infarction
SNOMED-MAP-304233,sulfa allergy (variant 3),919310003,Allergy to Sulfonamide
SNOMED-MAP-304234,sugar diabetes (variant 4),440540064,Type 2 Diabetes Mellitus
SNOMED-MAP-304235,chest pain (variant 0),298570095,Chest Pain
SNOMED-MAP-304236,chest pain (variant 1),298570096,Chest Pain
SNOMED-MAP-304237,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-304238,chest pain (variant 3),298570098,Chest Pain
SNOMED-MAP-304239,high blood pressure (variant 4),383410039,Essential Hypertension
SNOMED-MAP-304240,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-304241,chest pain (variant 1),298570091,Chest Pain
SNOMED-MAP-304242,kidney failure (variant 2),4322460062,Chronic Kidney Disease Stage 3
SNOMED-MAP-304243,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-304244,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-304245,shortness of breath (variant 0),2670360075,Dyspnea
SNOMED-MAP-304246,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-304247,sugar diabetes (variant 2),440540067,Type 2 Diabetes Mellitus
SNOMED-MAP-304248,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-304249,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-304250,gallbladder infection (variant 0),765810060,Acute Cholecystitis
SNOMED-MAP-304251,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-304252,shortness of breath (variant 2),2670360072,Dyspnea
SNOMED-MAP-304253,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-304254,penicillin allergy (variant 4),919360054,Allergy to Penicillin
SNOMED-MAP-304255,shortness of breath (variant 0),2670360075,Dyspnea
SNOMED-MAP-304256,sulfa allergy (variant 1),919310006,Allergy to Sulfonamide
SNOMED-MAP-304257,sulfa allergy (variant 2),919310007,Allergy to Sulfonamide
SNOMED-MAP-304258,gallbladder infection (variant 3),765810068,Acute Cholecystitis
SNOMED-MAP-304259,gallbladder infection (variant 4),765810069,Acute Cholecystitis
SNOMED-MAP-304260,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-304261,high blood pressure (variant 1),383410031,Essential Hypertension
SNOMED-MAP-304262,penicillin allergy (variant 2),919360052,Allergy to Penicillin
SNOMED-MAP-304263,kidney failure (variant 3),4322460063,Chronic Kidney Disease Stage 3
SNOMED-MAP-304264,gallbladder infection (variant 4),765810064,Acute Cholecystitis
SNOMED-MAP-304265,chest pain (variant 0),298570095,Chest Pain
SNOMED-MAP-304266,high blood pressure (variant 1),383410036,Essential Hypertension
SNOMED-MAP-304267,sugar diabetes (variant 2),440540067,Type 2 Diabetes Mellitus
SNOMED-MAP-304268,penicillin allergy (variant 3),919360058,Allergy to Penicillin
SNOMED-MAP-304269,chest pain (variant 4),298570099,Chest Pain
SNOMED-MAP-304270,sulfa allergy (variant 0),919310000,Allergy to Sulfonamide
SNOMED-MAP-304271,high fever (variant 1),3866610061,Fever
SNOMED-MAP-304272,kidney failure (variant 2),4322460062,Chronic Kidney Disease Stage 3
SNOMED-MAP-304273,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-304274,penicillin allergy (variant 4),919360054,Allergy to Penicillin
SNOMED-MAP-304275,chest pain (variant 0),298570095,Chest Pain
SNOMED-MAP-304276,high blood pressure (variant 1),383410036,Essential Hypertension
SNOMED-MAP-304277,chest pain (variant 2),298570097,Chest Pain
SNOMED-MAP-304278,kidney failure (variant 3),4322460068,Chronic Kidney Disease Stage 3
SNOMED-MAP-304279,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-304280,high blood pressure (variant 0),383410030,Essential Hypertension
SNOMED-MAP-304281,penicillin allergy (variant 1),919360051,Allergy to Penicillin
SNOMED-MAP-304282,high fever (variant 2),3866610062,Fever
SNOMED-MAP-304283,kidney failure (variant 3),4322460063,Chronic Kidney Disease Stage 3
SNOMED-MAP-304284,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-304285,sugar diabetes (variant 0),440540065,Type 2 Diabetes Mellitus
SNOMED-MAP-304286,sulfa allergy (variant 1),919310006,Allergy to Sulfonamide
SNOMED-MAP-304287,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-304288,sugar diabetes (variant 3),440540068,Type 2 Diabetes Mellitus
SNOMED-MAP-304289,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-304290,penicillin allergy (variant 0),919360050,Allergy to Penicillin
SNOMED-MAP-304291,penicillin allergy (variant 1),919360051,Allergy to Penicillin
SNOMED-MAP-304292,penicillin allergy (variant 2),919360052,Allergy to Penicillin
SNOMED-MAP-304293,kidney failure (variant 3),4322460063,Chronic Kidney Disease Stage 3
SNOMED-MAP-304294,high blood pressure (variant 4),383410034,Essential Hypertension
SNOMED-MAP-304295,gallbladder infection (variant 0),765810065,Acute Cholecystitis
SNOMED-MAP-304296,high blood pressure (variant 1),383410036,Essential Hypertension
SNOMED-MAP-304297,shortness of breath (variant 2),2670360077,Dyspnea
SNOMED-MAP-304298,heart attack (variant 3),570540058,Acute Myocardial Infarction
SNOMED-MAP-304299,kidney failure (variant 4),4322460069,Chronic Kidney Disease Stage 3
SNOMED-MAP-304300,high fever (variant 0),3866610060,Fever
SNOMED-MAP-304301,shortness of breath (variant 1),2670360071,Dyspnea
SNOMED-MAP-304302,sugar diabetes (variant 2),440540062,Type 2 Diabetes Mellitus
SNOMED-MAP-304303,shortness of breath (variant 3),2670360073,Dyspnea
SNOMED-MAP-304304,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-304305,gallbladder infection (variant 0),765810065,Acute Cholecystitis
SNOMED-MAP-304306,kidney failure (variant 1),4322460066,Chronic Kidney Disease Stage 3
SNOMED-MAP-304307,heart attack (variant 2),570540057,Acute Myocardial Infarction
SNOMED-MAP-304308,sugar diabetes (variant 3),440540068,Type 2 Diabetes Mellitus
SNOMED-MAP-304309,sulfa allergy (variant 4),919310009,Allergy to Sulfonamide
SNOMED-MAP-304310,sulfa allergy (variant 0),919310000,Allergy to Sulfonamide
SNOMED-MAP-304311,penicillin allergy (variant 1),919360051,Allergy to Penicillin
SNOMED-MAP-304312,kidney failure (variant 2),4322460062,Chronic Kidney Disease Stage 3
SNOMED-MAP-304313,high blood pressure (variant 3),383410033,Essential Hypertension
SNOMED-MAP-304314,heart attack (variant 4),570540054,Acute Myocardial Infarction
SNOMED-MAP-304315,gallbladder infection (variant 0),765810065,Acute Cholecystitis
SNOMED-MAP-304316,high fever (variant 1),3866610066,Fever
SNOMED-MAP-304317,chest pain (variant 2),298570097,Chest Pain
SNOMED-MAP-304318,high fever (variant 3),3866610068,Fever
SNOMED-MAP-304319,shortness of breath (variant 4),2670360079,Dyspnea
SNOMED-MAP-304320,penicillin allergy (variant 0),919360050,Allergy to Penicillin
SNOMED-MAP-304321,shortness of breath (variant 1),2670360071,Dyspnea
SNOMED-MAP-304322,penicillin allergy (variant 2),919360052,Allergy to Penicillin
SNOMED-MAP-304323,gallbladder infection (variant 3),765810063,Acute Cholecystitis
SNOMED-MAP-304324,high fever (variant 4),3866610064,Fever
SNOMED-MAP-304325,sugar diabetes (variant 0),440540065,Type 2 Diabetes Mellitus
SNOMED-MAP-304326,penicillin allergy (variant 1),919360056,Allergy to Penicillin
SNOMED-MAP-304327,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-304328,gallbladder infection (variant 3),765810068,Acute Cholecystitis
SNOMED-MAP-304329,sulfa allergy (variant 4),919310009,Allergy to Sulfonamide
SNOMED-MAP-304330,high blood pressure (variant 0),383410030,Essential Hypertension
SNOMED-MAP-304331,sulfa allergy (variant 1),919310001,Allergy to Sulfonamide
SNOMED-MAP-304332,gallbladder infection (variant 2),765810062,Acute Cholecystitis
SNOMED-MAP-304333,heart attack (variant 3),570540053,Acute Myocardial Infarction
SNOMED-MAP-304334,heart attack (variant 4),570540054,Acute Myocardial Infarction
SNOMED-MAP-304335,high fever (variant 0),3866610065,Fever
SNOMED-MAP-304336,kidney failure (variant 1),4322460066,Chronic Kidney Disease Stage 3
SNOMED-MAP-304337,kidney failure (variant 2),4322460067,Chronic Kidney Disease Stage 3
SNOMED-MAP-304338,high fever (variant 3),3866610068,Fever
SNOMED-MAP-304339,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-304340,chest pain (variant 0),298570090,Chest Pain
SNOMED-MAP-304341,shortness of breath (variant 1),2670360071,Dyspnea
SNOMED-MAP-304342,chest pain (variant 2),298570092,Chest Pain
SNOMED-MAP-304343,chest pain (variant 3),298570093,Chest Pain
SNOMED-MAP-304344,shortness of breath (variant 4),2670360074,Dyspnea
SNOMED-MAP-304345,sulfa allergy (variant 0),919310005,Allergy to Sulfonamide
SNOMED-MAP-304346,sugar diabetes (variant 1),440540066,Type 2 Diabetes Mellitus
SNOMED-MAP-304347,penicillin allergy (variant 2),919360057,Allergy to Penicillin
SNOMED-MAP-304348,sugar diabetes (variant 3),440540068,Type 2 Diabetes Mellitus
SNOMED-MAP-304349,penicillin allergy (variant 4),919360059,Allergy to Penicillin
SNOMED-MAP-304350,sugar diabetes (variant 0),440540060,Type 2 Diabetes Mellitus
SNOMED-MAP-304351,sugar diabetes (variant 1),440540061,Type 2 Diabetes Mellitus
SNOMED-MAP-304352,high blood pressure (variant 2),383410032,Essential Hypertension
SNOMED-MAP-304353,sugar diabetes (variant 3),440540063,Type 2 Diabetes Mellitus
SNOMED-MAP-304354,high fever (variant 4),3866610064,Fever
SNOMED-MAP-304355,shortness of breath (variant 0),2670360075,Dyspnea
SNOMED-MAP-304356,high fever (variant 1),3866610066,Fever
SNOMED-MAP-304357,high blood pressure (variant 2),383410037,Essential Hypertension
SNOMED-MAP-304358,chest pain (variant 3),298570098,Chest Pain
SNOMED-MAP-304359,gallbladder infection (variant 4),765810069,Acute Cholecystitis
SNOMED-MAP-304360,high fever (variant 0),3866610060,Fever
SNOMED-MAP-304361,heart attack (variant 1),570540051,Acute Myocardial Infarction
SNOMED-MAP-304362,sulfa allergy (variant 2),919310002,Allergy to Sulfonamide
SNOMED-MAP-304363,high blood pressure (variant 3),383410033,Essential Hypertension
SNOMED-MAP-304364,sugar diabetes (variant 4),440540064,Type 2 Diabetes Mellitus
SNOMED-MAP-304365,shortness of breath (variant 0),2670360075,Dyspnea
SNOMED-MAP-304366,high blood pressure (variant 1),383410036,Essential Hypertension
SNOMED-MAP-304367,shortness of breath (variant 2),2670360077,Dyspnea
