entry_id,category,item_key,cross_references
DB-REG-204078,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.8]"
DB-REG-204079,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-204080,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-204081,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-204082,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-204083,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.3]"
DB-REG-204084,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.4]"
DB-REG-204085,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.5]"
DB-REG-204086,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-204087,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.7]"
DB-REG-204088,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-204089,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-204090,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-204091,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.1]"
DB-REG-204092,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-204093,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-204094,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.4]"
DB-REG-204095,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.5]"
DB-REG-204096,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.6]"
DB-REG-204097,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-204098,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.8]"
DB-REG-204099,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-204100,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-204101,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.1]"
DB-REG-204102,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-204103,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.3]"
DB-REG-204104,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.4]"
DB-REG-204105,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.5]"
DB-REG-204106,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.6]"
DB-REG-204107,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.7]"
DB-REG-204108,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.8]"
DB-REG-204109,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.9]"
DB-REG-204110,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.0]"
DB-REG-204111,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.1]"
DB-REG-204112,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.2]"
DB-REG-204113,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.3]"
DB-REG-204114,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-204115,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.5]"
DB-REG-204116,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.6]"
DB-REG-204117,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.7]"
DB-REG-204118,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.8]"
DB-REG-204119,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.9]"
DB-REG-204120,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-204121,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.1]"
DB-REG-204122,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-204123,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.3]"
DB-REG-204124,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-204125,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.5]"
DB-REG-204126,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-204127,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-204128,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.8]"
DB-REG-204129,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-204130,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-204131,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-204132,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-204133,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-204134,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.4]"
DB-REG-204135,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-204136,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.6]"
DB-REG-204137,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.7]"
DB-REG-204138,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.8]"
DB-REG-204139,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
DB-REG-204140,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-204141,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-204142,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-204143,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.3]"
DB-REG-204144,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.4]"
DB-REG-204145,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.5]"
DB-REG-204146,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.6]"
DB-REG-204147,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.7]"
DB-REG-204148,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-204149,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
DB-REG-204150,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.0]"
DB-REG-204151,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-204152,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.2]"
DB-REG-204153,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.3]"
DB-REG-204154,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.4]"
DB-REG-204155,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-204156,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.6]"
DB-REG-204157,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.7]"
DB-REG-204158,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-204159,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.9]"
DB-REG-204160,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.0]"
DB-REG-204161,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-204162,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.2]"
DB-REG-204163,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.3]"
DB-REG-204164,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.4]"
DB-REG-204165,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-204166,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.6]"
DB-REG-204167,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-204168,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-204169,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.9]"
DB-REG-204170,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.0]"
DB-REG-204171,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.1]"
DB-REG-204172,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.2]"
DB-REG-204173,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.3]"
DB-REG-204174,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-204175,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.5]"
DB-REG-204176,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.6]"
DB-REG-204177,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.7]"
DB-REG-204178,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.8]"
DB-REG-204179,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.9]"
DB-REG-204180,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.0]"
DB-REG-204181,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-204182,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.2]"
DB-REG-204183,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.3]"
DB-REG-204184,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-204185,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.5]"
DB-REG-204186,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.6]"
DB-REG-204187,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.7]"
DB-REG-204188,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.8]"
DB-REG-204189,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.9]"
DB-REG-204190,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.0]"
DB-REG-204191,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-204192,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.2]"
DB-REG-204193,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.3]"
DB-REG-204194,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.4]"
DB-REG-204195,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.5]"
DB-REG-204196,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.6]"
DB-REG-204197,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-204198,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-204199,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.9]"
DB-REG-204200,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.0]"
DB-REG-204201,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.1]"
DB-REG-204202,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.2]"
DB-REG-204203,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-204204,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.4]"
DB-REG-204205,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.5]"
DB-REG-204206,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.6]"
DB-REG-204207,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.7]"
DB-REG-204208,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.8]"
DB-REG-204209,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-204210,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.0]"
DB-REG-204211,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.1]"
DB-REG-204212,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.2]"
DB-REG-204213,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.3]"
DB-REG-204214,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.4]"
DB-REG-204215,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.5]"
DB-REG-204216,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-204217,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-204218,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.8]"
DB-REG-204219,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.9]"
DB-REG-204220,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.0]"
DB-REG-204221,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.1]"
DB-REG-204222,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.2]"
DB-REG-204223,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-204224,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-204225,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.5]"
DB-REG-204226,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-204227,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-204228,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.8]"
DB-REG-204229,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.9]"
DB-REG-204230,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.0]"
DB-REG-204231,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.1]"
DB-REG-204232,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.2]"
DB-REG-204233,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.3]"
DB-REG-204234,interaction,Metformin,"Contrast Dye (Risk of Lactic Acidosis), Cimetidine, Dolutegravir [Ver. 1.4]"
DB-REG-204235,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.5]"
DB-REG-204236,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.6]"
DB-REG-204237,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.7]"
DB-REG-204238,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.8]"
DB-REG-204239,allergy_group,Macrolide,"Azithromycin, Erythromycin, Clarithromycin [Ver. 1.9]"
DB-REG-204240,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.0]"
DB-REG-204241,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.1]"
DB-REG-204242,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.2]"
DB-REG-204243,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.3]"
DB-REG-204244,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.4]"
DB-REG-204245,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-204246,allergy_group,Penicillin,"Amoxicillin, Piperacillin, Ampicillin, Augmentin, Penicillin G, Nafcillin, Oxacillin [Ver. 1.6]"
DB-REG-204247,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.7]"
DB-REG-204248,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.8]"
DB-REG-204249,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.9]"
DB-REG-204250,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.0]"
DB-REG-204251,interaction,Warfarin,"Aspirin (High bleeding risk), Ibuprofen, Amiodarone, Cranberry Juice extracts [Ver. 1.1]"
DB-REG-204252,interaction,Sildenafil,"Nitroglycerin (Severe hypotension risk), Isosorbide Mononitrate [Ver. 1.2]"
DB-REG-204253,allergy_group,NSAID,"Ibuprofen, Naproxen, Celecoxib, Diclofenac, Meloxicam, Indomethacin [Ver. 1.3]"
DB-REG-204254,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.4]"
DB-REG-204255,interaction,Simvastatin,"Amlodipine (Myopathy risk), Clarithromycin, Grapefruit Juice [Ver. 1.5]"
DB-REG-204256,allergy_group,Sulfa,"Sulfamethoxazole, Bactrim, Sulfadiazine, Sulfasalazine, Zonisamide [Ver. 1.6]"
DB-REG-204257,interaction,Digoxin,"Furosemide (Hypokalemia-induced toxicity), Amiodarone, Verapamil [Ver. 1.7]"
DB-REG-204258,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.8]"
DB-REG-204259,interaction,Lisinopril,"Spironolactone (Hyperkalemia risk), Potassium Supplements, NSAIDs (Renal failure risk) [Ver. 1.9]"
